trip_id_Count,bikeid,tripduration_Sum,Record_Count
91,795,75083,91
37,241,29768,37
117,3945,117025,117
139,336,90854,139
76,4841,64337,76
139,2493,196185,139
40,1051,21701,40
36,2931,28558,36
93,4871,76555,93
65,5040,41384,65
410,2109,433338,410
24,1033,14399,24
254,3027,234482,254
27,538,34477,27
86,441,65394,86
35,3739,49396,35
73,2791,68941,73
464,4912,471908,464
313,1332,302799,313
72,90,63651,72
207,2136,179805,207
37,1981,23519,37
9,2340,7323,9
15,2833,13128,15
66,894,39352,66
214,5476,184667,214
48,591,30185,48
751,6132,572868,751
677,6293,578911,677
760,6198,641646,760
800,6141,648683,800
590,6411,482852,590
911,5976,805991,911
392,6335,330314,392
530,6439,416718,530
863,6145,775459,863
703,6434,592834,703
819,6072,782794,819
740,6319,624582,740
474,6327,383399,474
769,6184,692386,769
702,5979,605882,702
537,6458,436613,537
752,6254,696954,752
907,6147,836823,907
529,6460,437287,529
611,6066,570338,611
639,6189,604160,639
314,6163,243948,314
715,6269,644654,715
631,6420,538127,631
735,5927,598697,735
566,6426,399863,566
872,6290,802842,872
905,5962,883470,905
608,6432,507899,608
711,5964,601343,711
388,6313,307243,388
747,6282,603840,747
854,6148,739522,854
882,6020,779148,882
748,6090,634228,748
868,6044,766800,868
572,6265,451855,572
618,6193,611099,618
815,6206,698910,815
611,6208,597448,611
882,6146,758377,882
889,6053,774580,889
959,5970,843606,959
606,6401,500115,606
531,6400,455460,531
787,6294,727484,787
584,6185,547243,584
474,6221,489586,474
429,6153,351912,429
646,6011,526298,646
662,6188,657573,662
671,6347,550501,671
799,6167,650041,799
808,6433,683894,808
854,6128,690939,854
715,5961,658823,715
874,5955,820685,874
366,6443,361728,366
1002,6057,933983,1002
742,6120,610477,742
808,6000,756209,808
585,6006,548478,585
621,6100,576386,621
404,5117,356792,404
462,6328,365645,462
606,6350,567313,606
717,5968,621289,717
372,6332,413704,372
545,6457,429746,545
520,6359,380618,520
587,6235,508080,587
647,6038,552400,647
393,6349,343757,393
517,6023,495475,517
795,6271,806153,795
908,6166,798429,908
430,6297,366337,430
380,6344,302682,380
756,6054,690592,756
676,6180,613488,676
693,6291,579151,693
612,6397,504805,612
687,6357,565824,687
779,6252,665267,779
571,6174,525077,571
551,6449,424700,551
539,6375,474895,539
835,6070,744973,835
783,6025,653121,783
657,5929,608618,657
729,5998,667614,729
609,6326,445013,609
753,6213,691189,753
788,6108,656741,788
638,6268,594426,638
579,6168,498734,579
697,6452,533072,697
617,6307,527038,617
712,6112,645220,712
739,6253,648766,739
691,6465,555458,691
860,6026,733372,860
504,5947,435144,504
483,6365,384631,483
584,6453,455236,584
739,6165,636433,739
618,6390,543912,618
749,6417,631712,749
375,6073,306207,375
617,6398,477788,617
704,6260,613051,704
585,6356,498237,585
642,6162,561284,642
506,5972,445878,506
506,6330,445907,506
583,6203,513632,583
788,6379,617859,788
832,6170,655162,832
674,6094,592802,674
526,6325,432251,526
545,6236,554161,545
540,6410,431982,540
810,6130,721440,810
769,6086,691295,769
815,5950,761875,815
723,6225,612076,723
584,6201,517628,584
885,5975,779366,885
705,6192,551349,705
530,6393,443752,530
800,5974,708592,800
481,6324,391911,481
729,6436,579907,729
503,6042,537491,503
769,6186,669673,769
589,6243,452415,589
708,6077,737426,708
624,6430,530443,624
782,6018,615963,782
633,6376,470327,633
563,6199,494236,563
584,6446,508150,584
500,6459,397833,500
657,5938,580480,657
849,5957,702691,849
833,5925,725285,833
750,6009,641466,750
535,6333,426773,535
826,6017,724762,826
779,5992,643645,779
809,5943,701695,809
945,6037,817725,945
561,6435,453817,561
706,5971,597769,706
334,6387,326902,334
800,5939,709214,800
732,6195,652756,732
728,5931,642579,728
313,6179,233004,313
433,6378,354339,433
889,6159,743039,889
923,6062,825413,923
784,6129,701669,784
683,6122,534543,683
822,5963,835020,822
643,6255,623570,643
608,6231,577840,608
919,5985,753971,919
883,6298,706217,883
895,5953,788415,895
431,6394,358428,431
739,6056,653993,739
725,6158,602539,725
492,6454,467771,492
374,6346,339983,374
761,6052,739957,761
449,6278,344449,449
470,6421,380940,470
468,6261,388323,468
839,6262,687236,839
827,6074,695885,827
681,6131,742016,681
979,6059,828969,979
982,5978,993413,982
419,6360,320989,419
342,6362,299407,342
697,6205,595601,697
897,5954,801939,897
619,6444,516982,619
769,6173,655371,769
884,6210,765767,884
799,6143,663401,799
716,6267,676294,716
400,6380,368089,400
908,5933,813339,908
412,6321,331545,412
769,6150,679216,769
649,6075,594037,649
723,5922,637727,723
700,6256,627121,700
647,6340,514537,647
673,5989,644934,673
744,5956,615863,744
692,5983,681000,692
642,6464,492518,642
857,5966,802970,857
878,5988,776993,878
857,6274,796779,857
646,6289,548121,646
646,6176,500985,646
741,6126,647252,741
826,6251,714556,826
660,6305,556238,660
739,6308,654470,739
547,6409,464659,547
570,5937,499724,570
719,5951,614616,719
579,5924,460369,579
541,6348,440304,541
651,5986,680278,651
754,6014,618879,754
850,6005,725508,850
279,6467,271451,279
733,6117,658456,733
766,6001,709337,766
169,6197,129712,169
688,5942,632410,688
772,6234,668737,772
448,6115,353163,448
689,6217,601709,689
767,6224,653966,767
750,6093,625090,750
719,6396,557707,719
630,6399,506342,630
600,6312,461350,600
586,5921,537236,586
339,6007,282409,339
762,5960,719947,762
559,6178,468549,559
739,5928,608983,739
603,6102,536037,603
656,6320,518398,656
648,6045,599271,648
468,6064,413500,468
852,6151,800044,852
768,6270,680775,768
807,6036,655673,807
435,6361,377803,435
712,6204,575406,712
600,6183,525927,600
675,6215,567770,675
651,6463,568423,651
659,6437,572840,659
459,6207,397744,459
833,6249,751169,833
722,6171,664051,722
822,6286,762778,822
437,6402,446677,437
879,6259,769624,879
428,6395,404482,428
482,6358,420515,482
824,6154,655455,824
533,6040,480210,533
789,6111,731842,789
838,6239,762033,838
909,5997,795240,909
814,6016,712311,814
812,6209,783145,812
572,6316,451743,572
839,6002,663990,839
640,6462,523225,640
526,6227,439220,526
858,6019,765852,858
816,6085,740273,816
539,6177,455965,539
591,5995,491587,591
757,6149,684921,757
878,5945,859266,878
734,6049,630681,734
685,6013,610242,685
347,6455,288994,347
898,5982,774979,898
728,6080,654603,728
374,6368,275861,374
502,6384,404487,502
728,6098,652504,728
667,6104,604959,667
767,6414,621069,767
834,6304,757567,834
782,5940,731727,782
801,6275,681621,801
841,5930,702338,841
923,6084,860197,923
840,6079,699317,840
674,6214,668942,674
443,6337,423583,443
580,6404,470536,580
660,5999,654035,660
745,6211,649743,745
545,6440,458117,545
552,6424,470177,552
756,6029,653055,756
600,6276,542993,600
654,6140,532642,654
443,6273,400800,443
578,6323,479898,578
630,6277,540901,630
612,6364,510294,612
571,6331,433950,571
840,6010,699187,840
381,6451,291436,381
763,6212,667666,763
445,6095,532678,445
726,6123,627268,726
702,6061,601765,702
514,6429,384609,514
477,6353,395672,477
391,5105,463941,391
672,6071,596847,672
468,6425,372056,468
725,6124,667196,725
777,5946,696459,777
687,6068,547724,687
137,2647,118780,137
697,6181,636005,697
824,5996,679844,824
580,6233,486172,580
765,6142,662036,765
481,6339,378486,481
573,6354,413412,573
407,5987,445460,407
539,6315,484470,539
572,6418,497662,572
637,6099,537415,637
544,6218,493617,544
580,6441,528202,580
556,6083,537697,556
497,6250,394464,497
793,6223,753595,793
664,5944,536684,664
717,5936,635283,717
895,6137,783098,895
552,6296,411026,552
813,6055,703269,813
772,5941,690347,772
693,6101,580528,693
566,6175,470876,566
982,6060,789089,982
780,6279,711636,780
703,6144,602418,703
747,6300,675865,747
744,6008,670743,744
831,6041,696381,831
489,6110,439007,489
487,6311,379846,487
806,6287,646457,806
457,6388,369656,457
761,6039,679902,761
450,6133,398870,450
505,6318,543794,505
323,6329,229732,323
746,6105,631630,746
920,6109,772507,920
637,6097,593536,637
977,6119,949139,977
519,6355,403256,519
808,6031,751055,808
667,6244,564479,667
572,6125,526058,572
566,6419,456105,566
771,6012,645813,771
958,6069,791530,958
425,6334,404655,425
525,6169,505083,525
874,5958,713423,874
855,5969,691850,855
60,6258,54695,60
700,5980,586718,700
969,6135,906693,969
604,6190,558719,604
582,6403,474426,582
658,6087,619940,658
530,6423,411935,530
571,6226,501945,571
641,5923,544349,641
859,6047,764802,859
678,6257,573271,678
575,6461,506790,575
562,6448,480066,562
529,6302,516493,529
659,6372,577727,659
775,6245,648120,775
232,6422,209435,232
612,5973,570710,612
621,6139,609072,621
484,6468,406895,484
841,6232,695585,841
808,6229,742915,808
452,6363,360994,452
288,6367,244923,288
885,6067,768994,885
519,6322,479225,519
649,6469,543139,649
791,5932,752281,791
437,6343,346529,437
524,6164,468934,524
654,6317,618992,654
613,6284,528379,613
287,2821,220605,287
940,6134,814675,940
458,6314,344737,458
611,5952,521715,611
484,6345,348553,484
858,6030,790073,858
954,5993,824426,954
649,6015,559924,649
565,6405,411833,565
607,6107,466359,607
646,5984,598422,646
843,5967,702181,843
835,5926,708794,835
837,6033,776292,837
809,6281,652856,809
358,6161,315286,358
705,6471,575591,705
656,6220,580718,656
227,6200,162504,227
418,6466,359389,418
774,6228,686738,774
397,6445,336806,397
744,6076,624960,744
668,6078,535257,668
510,6447,423646,510
783,6301,602765,783
302,3421,285684,302
437,6241,375449,437
201,423,153053,201
341,6391,247031,341
697,6288,632363,697
486,6412,412271,486
614,6103,533611,614
652,5934,593067,652
589,6407,490765,589
517,6088,404500,517
298,6386,251862,298
610,6136,529583,610
526,6196,463954,526
683,6352,525710,683
424,5991,437369,424
747,6280,651889,747
652,6138,552595,652
774,6247,687622,774
525,6392,436537,525
440,6438,401234,440
573,6415,502331,573
734,6191,703066,734
564,6096,547375,564
678,6285,561878,678
610,6116,594790,610
526,6310,485125,526
638,6351,541666,638
446,6385,379968,446
814,6152,740689,814
641,5948,540439,641
446,6035,421954,446
252,4705,215018,252
552,6028,506665,552
639,6416,535946,639
282,6381,241945,282
736,6058,618175,736
419,6456,374270,419
581,6032,513836,581
618,6295,543694,618
880,5981,850960,880
539,6222,499722,539
382,5965,306641,382
589,6374,529873,589
455,6248,484342,455
623,6046,522891,623
754,6034,659443,754
433,6342,332740,433
632,6263,574599,632
459,6065,440453,459
609,6091,620989,609
546,6406,473055,546
538,6160,466040,538
556,6216,481907,556
418,6043,341880,418
245,6048,252192,245
364,6366,329467,364
457,6299,466686,457
756,6246,689429,756
746,6127,676126,746
618,6450,553270,618
669,6156,623595,669
446,6303,357886,446
617,6155,497305,617
243,6230,227368,243
347,6050,305552,347
476,6389,442503,476
389,6202,348513,389
303,6442,241088,303
477,5994,485639,477
277,6264,232213,277
744,6089,659849,744
365,6240,262221,365
357,6341,348100,357
823,6004,800234,823
400,6172,365116,400
553,6427,448953,553
215,6306,206802,215
270,6370,211061,270
617,6106,576632,617
454,6336,396061,454
430,6242,365861,430
681,5935,575624,681
501,6431,401494,501
323,6373,290971,323
834,6092,712353,834
478,6272,471742,478
443,6266,421621,443
475,6021,471307,475
571,6309,518642,571
294,6382,250854,294
322,6113,378796,322
577,6182,538951,577
403,6338,300790,403
133,6428,129400,133
428,5990,407283,428
452,6377,386802,452
149,6369,124208,149
107,6408,113365,107
482,5949,396119,482
538,5959,475322,538
334,6383,251666,334
228,6118,205278,228
409,6470,328359,409
327,6292,313285,327
337,6194,476242,337
735,6024,670230,735
162,6413,151353,162
287,6187,234083,287
312,6121,329474,312
68,6219,65268,68
533,6082,462986,533
399,6114,347485,399
398,6003,352096,398
261,6081,222439,261
301,6051,281882,301
218,6157,208486,218
224,6063,255623,224
70,6238,59505,70
32,6237,24629,32
132,6283,116890,132
385,6022,399606,385
1,4661,201,1
191,5977,173362,191
3,509,2251,3
291,6027,234451,291
39,299,24537,39
325,6371,253960,325
1,2615,696,1
52,4311,32762,52
21,2104,12336,21
19,387,13017,19
1,1526,300,1
83,3657,51018,83
45,1446,29414,45
162,2913,107176,162
1,3979,621,1
